序号,编码,日期,价格,商品名称
3,1101010501,2020/2/25,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/2/26,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/2/27,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/2/28,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/2/29,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/1,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/2,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/3,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/4,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/5,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/6,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/7,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/8,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/9,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/10,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/11,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/12,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/13,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/14,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/15,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/16,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/17,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/18,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/19,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/20,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/21,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/22,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/23,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/24,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/25,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/26,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/27,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/28,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/29,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/30,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/3/31,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/1,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/2,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/3,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/4,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/5,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/6,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/7,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/8,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/9,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/10,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/11,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/12,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/13,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/14,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/15,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/16,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/17,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/18,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/19,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/20,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/21,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/22,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/23,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/24,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/25,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/26,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/27,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/28,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/29,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/4/30,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/1,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/2,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/3,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/4,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/5,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/6,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/7,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/8,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/9,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/10,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/11,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/12,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/13,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/14,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/15,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/16,21.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/17,25.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/18,25.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/19,25.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/20,26.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/21,26.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/22,26.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/23,26.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/24,26.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/25,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/26,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/27,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/28,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/29,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/30,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/5/31,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/1,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/2,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/3,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/4,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/5,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/6,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/7,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/8,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/9,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/10,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/11,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/12,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/13,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/14,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/15,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/16,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/17,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/18,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/19,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/20,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/21,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/22,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/23,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/24,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/25,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/26,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/27,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/28,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/29,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/6/30,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/1,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/2,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/3,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/4,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/5,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/6,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/7,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/8,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/9,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/10,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/11,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/12,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/13,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/14,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/15,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/16,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/17,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/18,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/19,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/20,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/21,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/22,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/23,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/24,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/25,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/26,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/27,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/28,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/29,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/30,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/7/31,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/1,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/2,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/3,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/4,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/5,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/6,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/7,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/8,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/9,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/10,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/11,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/12,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/13,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/14,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/15,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/16,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/17,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/18,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/19,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/20,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/21,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/22,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/23,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/24,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/25,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/26,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/27,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/28,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/29,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/30,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/8/31,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/1,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/2,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/3,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/4,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/5,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/6,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/7,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/8,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/9,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/10,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/11,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/12,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/13,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/14,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/15,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/16,24.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/17,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/18,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/19,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/20,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/21,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/22,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/23,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/24,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/25,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/9/26,19.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
